TIME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,BIKE USAGE
2018-08-30 13:05:02,3595,2332,1205,0.0
2018-08-30 13:10:01,3595,2338,1200,5.0
2018-08-30 13:15:02,3595,2343,1196,4.0
2018-08-30 13:20:02,3595,2338,1201,0.0
2018-08-30 13:25:01,3595,2344,1196,5.0
2018-08-30 13:30:01,3595,2344,1198,0.0
2018-08-30 13:35:02,3595,2330,1212,0.0
2018-08-30 13:40:01,3595,2335,1208,4.0
2018-08-30 13:45:01,3595,2327,1217,0.0
2018-08-30 13:50:02,3595,2313,1230,0.0
2018-08-30 13:55:02,3595,2308,1236,0.0
2018-08-30 14:00:02,3595,2292,1252,0.0
2018-08-30 14:05:02,3595,2296,1248,4.0
2018-08-30 14:10:01,3595,2301,1243,5.0
2018-08-30 14:15:02,3595,2294,1250,0.0
2018-08-30 14:20:01,3595,2320,1224,26.0
2018-08-30 14:25:02,3595,2322,1222,2.0
2018-08-30 14:30:01,3595,2329,1215,7.0
2018-08-30 14:35:01,3595,2332,1212,3.0
2018-08-30 14:40:01,3595,2335,1209,3.0
2018-08-30 14:45:02,3595,2325,1219,0.0
2018-08-30 14:50:02,3595,2339,1205,14.0
2018-08-30 14:55:02,3595,2350,1194,11.0
2018-08-30 15:00:02,3595,2359,1185,9.0
2018-08-30 15:05:01,3595,2361,1183,2.0
2018-08-30 15:10:02,3595,2367,1177,6.0
2018-08-30 15:15:01,3595,2373,1171,6.0
2018-08-30 15:20:02,3595,2362,1182,0.0
2018-08-30 15:25:02,3595,2356,1186,0.0
2018-08-30 15:30:02,3595,2359,1184,2.0
2018-08-30 15:35:02,3595,2388,1155,29.0
2018-08-30 15:40:02,3595,2412,1131,24.0
2018-08-30 15:45:02,3595,2435,1108,23.0
2018-08-30 15:50:02,3595,2439,1104,4.0
2018-08-30 15:55:02,3595,2444,1099,5.0
2018-08-30 16:00:02,3595,2465,1078,21.0
2018-08-30 16:05:01,3595,2480,1063,15.0
2018-08-30 16:10:02,3595,2531,1013,50.0
2018-08-30 16:15:02,3595,2534,1009,4.0
2018-08-30 16:20:02,3595,2546,998,11.0
2018-08-30 16:25:02,3595,2530,1014,0.0
2018-08-30 16:30:01,3595,2488,1056,0.0
2018-08-30 16:35:02,3595,2521,1023,33.0
2018-08-30 16:40:02,3595,2561,982,41.0
2018-08-30 16:45:03,3595,2589,955,27.0
2018-08-30 16:50:01,3595,2554,989,0.0
2018-08-30 16:55:01,3595,2590,954,35.0
2018-08-30 17:00:02,3595,2522,1022,0.0
2018-08-30 17:05:01,3595,2500,1043,0.0
2018-08-30 17:10:02,3595,2511,1033,10.0
2018-08-30 17:15:01,3595,2506,1038,0.0
2018-08-30 17:20:02,3595,2521,1023,15.0
2018-08-30 17:25:02,3595,2511,1033,0.0
2018-08-30 17:30:02,3595,2474,1070,0.0
2018-08-30 17:35:02,3595,2429,1115,0.0
2018-08-30 17:40:02,3595,2426,1117,0.0
2018-08-30 17:45:01,3595,2431,1112,5.0
2018-08-30 17:50:03,3595,2417,1125,0.0
2018-08-30 17:55:02,3595,2410,1132,0.0
2018-08-30 18:00:01,3595,2415,1127,5.0
2018-08-30 18:05:02,3595,2408,1134,0.0
2018-08-30 18:10:02,3595,2401,1141,0.0
2018-08-30 18:15:02,3595,2402,1141,-0.0
2018-08-30 18:20:01,3595,2414,1130,11.0
2018-08-30 18:25:02,3595,2418,1126,4.0
2018-08-30 18:30:01,3595,2411,1133,0.0
2018-08-30 18:35:01,3595,2392,1151,0.0
2018-08-30 18:40:01,3595,2376,1167,0.0
2018-08-30 18:45:02,3595,2374,1169,0.0
2018-08-30 18:50:01,3595,2366,1176,0.0
2018-08-30 18:55:01,3595,2336,1207,0.0
2018-08-30 19:00:01,3595,2334,1209,0.0
2018-08-30 19:05:01,3595,2329,1214,0.0
2018-08-30 19:10:02,3595,2328,1216,0.0
2018-08-30 19:15:01,3595,2330,1214,2.0
2018-08-30 19:20:01,3595,2326,1218,0.0
2018-08-30 19:25:01,3595,2324,1220,0.0
2018-08-30 19:30:01,3595,2322,1220,-0.0
2018-08-30 19:35:01,3595,2315,1228,0.0
2018-08-30 19:40:01,3595,2318,1225,3.0
2018-08-30 19:45:01,3595,2327,1215,10.0
2018-08-30 19:50:01,3595,2305,1239,0.0
2018-08-30 19:55:02,3595,2298,1246,0.0
2018-08-30 20:00:01,3595,2292,1251,0.0
2018-08-30 20:05:01,3595,2307,1236,15.0
2018-08-30 20:10:02,3595,2310,1233,3.0
2018-08-30 20:15:01,3595,2317,1227,6.0
2018-08-30 20:20:02,3595,2327,1217,10.0
2018-08-30 20:25:02,3595,2320,1224,0.0
2018-08-30 20:30:01,3595,2302,1242,0.0
2018-08-30 20:35:01,3595,2289,1255,0.0
2018-08-30 20:40:02,3595,2282,1262,0.0
2018-08-30 20:45:01,3595,2278,1266,0.0
2018-08-30 20:50:02,3595,2282,1262,4.0
2018-08-30 20:55:02,3595,2268,1276,0.0
2018-08-30 21:00:02,3595,2261,1283,0.0
2018-08-30 21:05:02,3595,2261,1283,-0.0
2018-08-30 21:10:02,3595,2263,1281,2.0
2018-08-30 21:15:02,3595,2271,1273,8.0
2018-08-30 21:20:01,3595,2269,1275,0.0
2018-08-30 21:25:02,3595,2266,1279,0.0
2018-08-30 21:30:02,3595,2260,1284,0.0
2018-08-30 21:35:01,3595,2245,1298,0.0
2018-08-30 21:40:02,3595,2242,1302,0.0
2018-08-30 21:45:02,3595,2256,1289,13.0
2018-08-30 21:50:01,3595,2254,1291,0.0
2018-08-30 21:55:02,3595,2258,1286,5.0
2018-08-30 22:00:01,3595,2254,1291,0.0
2018-08-30 22:05:01,3595,2257,1288,3.0
2018-08-30 22:10:01,3595,2251,1294,0.0
2018-08-30 22:15:02,3595,2247,1298,0.0
2018-08-30 22:20:02,3595,2253,1292,6.0
2018-08-30 22:25:02,3595,2249,1296,0.0
2018-08-30 22:30:02,3595,2246,1299,0.0
2018-08-30 22:35:01,3595,2244,1301,0.0
2018-08-30 22:40:01,3595,2243,1302,0.0
2018-08-30 22:45:02,3595,2242,1303,0.0
2018-08-30 22:50:02,3595,2239,1306,0.0
2018-08-30 22:55:02,3595,2239,1306,-0.0
2018-08-30 23:00:02,3595,2236,1309,0.0
2018-08-30 23:05:01,3595,2231,1314,0.0
2018-08-30 23:10:01,3595,2230,1315,0.0
2018-08-30 23:15:02,3595,2229,1316,0.0
2018-08-30 23:20:02,3595,2230,1315,1.0
2018-08-30 23:25:02,3595,2233,1312,3.0
2018-08-30 23:30:02,3595,2229,1316,0.0
2018-08-30 23:35:02,3595,2235,1310,6.0
2018-08-30 23:40:02,3595,2227,1318,0.0
2018-08-30 23:45:02,3595,2220,1325,0.0
2018-08-30 23:50:02,3595,2218,1327,0.0
2018-08-30 23:55:01,3595,2217,1328,0.0
2018-08-31 00:00:01,3595,2216,1329,0.0
2018-08-31 00:05:02,3595,2216,1329,-0.0
2018-08-31 00:10:01,3595,2216,1329,-0.0
2018-08-31 00:15:02,3595,2216,1329,-0.0
2018-08-31 00:20:02,3595,2216,1329,-0.0
2018-08-31 00:25:01,3595,2216,1329,-0.0
2018-08-31 00:30:01,3595,2216,1329,-0.0
2018-08-31 00:35:01,3595,2216,1329,-0.0
2018-08-31 00:40:02,3595,2216,1329,-0.0
2018-08-31 00:45:02,3595,2216,1329,-0.0
2018-08-31 00:50:02,3595,2215,1330,0.0
2018-08-31 00:55:02,3595,2215,1330,-0.0
2018-08-31 01:00:02,3595,2215,1330,-0.0
2018-08-31 01:05:02,3595,2214,1330,-0.0
2018-08-31 01:10:01,3595,2214,1330,-0.0
2018-08-31 01:15:02,3595,2215,1330,-0.0
2018-08-31 01:20:02,3595,2213,1331,0.0
2018-08-31 01:25:02,3595,2212,1332,0.0
2018-08-31 01:30:01,3595,2212,1332,-0.0
2018-08-31 01:35:02,3595,2211,1333,0.0
2018-08-31 01:40:02,3595,2211,1333,-0.0
2018-08-31 01:45:02,3595,2211,1333,-0.0
2018-08-31 01:50:02,3595,2211,1333,-0.0
2018-08-31 01:55:02,3595,2211,1333,-0.0
2018-08-31 02:00:02,3595,2211,1333,-0.0
2018-08-31 02:05:02,3595,2211,1333,-0.0
2018-08-31 02:10:02,3595,2211,1333,-0.0
2018-08-31 02:15:01,3595,2211,1333,-0.0
2018-08-31 02:20:02,3595,2211,1333,-0.0
2018-08-31 02:25:02,3595,2211,1333,-0.0
2018-08-31 02:30:01,3595,2211,1333,-0.0
2018-08-31 02:35:01,3595,2211,1333,-0.0
2018-08-31 02:40:04,3595,2211,1333,-0.0
2018-08-31 02:45:01,3595,2211,1333,-0.0
2018-08-31 02:50:02,3595,2210,1334,0.0
2018-08-31 02:55:02,3595,2210,1334,-0.0
2018-08-31 03:00:02,3595,2210,1334,-0.0
2018-08-31 03:05:02,3595,2210,1334,-0.0
2018-08-31 03:10:01,3595,2210,1334,-0.0
2018-08-31 03:15:01,3595,2210,1334,-0.0
2018-08-31 03:20:01,3595,2210,1334,-0.0
2018-08-31 03:25:02,3595,2210,1334,-0.0
2018-08-31 03:30:02,3595,2210,1334,-0.0
2018-08-31 03:35:02,3595,2210,1334,-0.0
2018-08-31 03:40:01,3595,2210,1334,-0.0
2018-08-31 03:45:01,3595,2210,1334,-0.0
2018-08-31 03:50:01,3595,2210,1334,-0.0
2018-08-31 03:55:02,3595,2210,1334,-0.0
2018-08-31 04:00:01,3595,2210,1334,-0.0
2018-08-31 04:05:01,3595,2212,1332,2.0
2018-08-31 04:10:02,3595,2213,1331,1.0
2018-08-31 04:15:02,3595,2211,1333,0.0
2018-08-31 04:20:02,3595,2222,1322,11.0
2018-08-31 04:25:02,3595,2229,1315,7.0
2018-08-31 04:30:02,3595,2236,1308,7.0
2018-08-31 04:35:02,3595,2249,1295,13.0
2018-08-31 04:40:02,3595,2241,1303,0.0
2018-08-31 04:45:02,3595,2230,1314,0.0
2018-08-31 04:50:02,3595,2234,1310,4.0
2018-08-31 04:55:01,3595,2219,1325,0.0
2018-08-31 05:00:01,3595,2225,1319,6.0
2018-08-31 05:05:02,3595,2221,1323,0.0
2018-08-31 05:10:02,3595,2246,1297,26.0
2018-08-31 05:15:01,3595,2252,1292,5.0
2018-08-31 05:20:02,3595,2256,1288,4.0
2018-08-31 05:25:02,3595,2259,1285,3.0
2018-08-31 05:30:01,3595,2238,1306,0.0
2018-08-31 05:35:01,3595,2244,1299,7.0
2018-08-31 05:40:01,3595,2251,1292,7.0
2018-08-31 05:45:02,3595,2267,1276,16.0
2018-08-31 05:50:02,3595,2296,1247,29.0
2018-08-31 05:55:02,3595,2295,1248,0.0
2018-08-31 06:00:02,3595,2295,1248,-0.0
2018-08-31 06:05:01,3595,2319,1224,24.0
2018-08-31 06:10:01,3595,2338,1205,19.0
2018-08-31 06:15:02,3595,2314,1229,0.0
2018-08-31 06:20:01,3595,2279,1265,0.0
2018-08-31 06:25:02,3595,2277,1267,0.0
2018-08-31 06:30:02,3595,2274,1270,0.0
2018-08-31 06:35:02,3595,2329,1215,55.0
2018-08-31 06:40:02,3595,2369,1175,40.0
2018-08-31 06:45:02,3595,2443,1101,74.0
2018-08-31 06:50:02,3595,2464,1079,22.0
2018-08-31 06:55:02,3595,2455,1088,0.0
2018-08-31 07:00:02,3595,2445,1098,0.0
2018-08-31 07:05:02,3595,2451,1091,7.0
2018-08-31 07:10:02,3595,2460,1083,8.0
2018-08-31 07:15:02,3595,2474,1069,14.0
2018-08-31 07:20:02,3595,2493,1049,20.0
2018-08-31 07:25:02,3595,2515,1027,22.0
2018-08-31 07:30:02,3595,2568,975,52.0
2018-08-31 07:35:02,3595,2594,949,26.0
2018-08-31 07:40:02,3595,2602,941,8.0
2018-08-31 07:45:02,3595,2628,914,27.0
2018-08-31 07:50:02,3595,2603,939,0.0
2018-08-31 07:55:01,3595,2578,964,0.0
2018-08-31 08:00:02,3595,2530,1013,0.0
2018-08-31 08:05:02,3595,2500,1041,0.0
2018-08-31 08:10:02,3595,2462,1081,0.0
2018-08-31 08:15:02,3595,2434,1110,0.0
2018-08-31 08:20:02,3595,2413,1131,0.0
2018-08-31 08:25:02,3595,2399,1145,0.0
2018-08-31 08:30:02,3595,2355,1189,0.0
2018-08-31 08:35:02,3595,2343,1201,0.0
2018-08-31 08:40:02,3595,2344,1200,1.0
2018-08-31 08:45:04,3595,2337,1207,0.0
2018-08-31 08:50:02,3595,2345,1199,8.0
2018-08-31 08:55:02,3595,2345,1199,-0.0
2018-08-31 09:00:02,3595,2323,1221,0.0
2018-08-31 09:05:02,3595,2317,1227,0.0
2018-08-31 09:10:02,3595,2308,1236,0.0
2018-08-31 09:15:01,3595,2286,1258,0.0
2018-08-31 09:20:02,3595,2273,1271,0.0
2018-08-31 09:25:02,3595,2279,1265,6.0
2018-08-31 09:30:02,3595,2286,1257,8.0
2018-08-31 09:35:02,3595,2297,1246,11.0
2018-08-31 09:40:02,3595,2278,1265,0.0
2018-08-31 09:45:01,3595,2274,1269,0.0
2018-08-31 10:00:01,3595,2286,1257,12.0
2018-08-31 10:05:02,3595,2276,1267,0.0
2018-08-31 10:20:01,3595,2292,1251,16.0
2018-08-31 10:25:02,3595,2306,1237,14.0
2018-08-31 10:30:01,3595,2295,1248,0.0
2018-08-31 10:35:02,3595,2299,1244,4.0
2018-08-31 10:40:02,3595,2299,1244,-0.0
2018-08-31 10:45:02,3595,2314,1230,14.0
2018-08-31 10:50:02,3595,2303,1241,0.0
2018-08-31 10:55:02,3595,2314,1230,11.0
2018-08-31 11:00:02,3595,2321,1223,7.0
2018-08-31 11:05:01,3595,2324,1220,3.0
2018-08-31 11:10:02,3595,2346,1198,22.0
2018-08-31 11:15:02,3595,2367,1177,21.0
2018-08-31 11:20:01,3595,2393,1151,26.0
2018-08-31 11:25:02,3595,2421,1122,29.0
2018-08-31 11:30:02,3595,2410,1133,0.0
2018-08-31 11:40:01,3595,2395,1148,0.0
2018-08-31 11:45:02,3595,2397,1146,2.0
2018-08-31 11:50:02,3595,2424,1119,27.0
2018-08-31 11:55:02,3595,2447,1095,24.0
2018-08-31 12:00:04,3595,2435,1108,0.0
2018-08-31 12:05:02,3595,2432,1111,0.0
2018-08-31 12:10:01,3595,2442,1102,9.0
2018-08-31 12:20:02,3595,2423,1121,0.0
2018-08-31 12:25:02,3595,2414,1130,0.0
2018-08-31 12:30:02,3595,2397,1147,0.0
2018-08-31 12:35:01,3595,2363,1181,0.0
2018-08-31 12:40:02,3595,2377,1167,14.0
2018-08-31 12:50:01,3595,2360,1184,0.0
2018-08-31 12:55:01,3595,2364,1180,4.0
2018-08-31 13:00:02,3595,2357,1187,0.0
2018-08-31 13:05:02,3595,2361,1183,4.0
2018-08-31 13:10:02,3595,2358,1185,0.0
2018-08-31 13:15:02,3595,2359,1183,2.0
2018-08-31 13:20:02,3595,2346,1196,0.0
2018-08-31 13:25:02,3595,2331,1210,0.0
2018-08-31 13:30:02,3595,2297,1243,0.0
2018-08-31 13:35:02,3595,2285,1257,0.0
2018-08-31 13:40:02,3595,2270,1272,0.0
2018-08-31 13:45:01,3595,2272,1270,2.0
2018-08-31 13:50:01,3595,2273,1269,1.0
2018-08-31 13:55:01,3595,2270,1272,0.0
2018-08-31 14:00:01,3595,2274,1268,4.0
2018-08-31 14:05:02,3595,2269,1273,0.0
2018-08-31 14:10:01,3595,2285,1258,15.0
2018-08-31 14:15:02,3595,2312,1232,26.0
2018-08-31 14:20:02,3595,2305,1239,0.0
2018-08-31 14:25:02,3595,2298,1246,0.0
2018-08-31 14:30:02,3595,2307,1237,9.0
2018-08-31 14:35:02,3595,2301,1243,0.0
2018-08-31 14:40:02,3595,2312,1232,11.0
2018-08-31 14:50:02,3595,2317,1227,5.0
2018-08-31 14:55:01,3595,2307,1237,0.0
2018-08-31 15:00:02,3595,2322,1222,15.0
2018-08-31 15:05:03,3595,2346,1198,24.0
2018-08-31 15:10:02,3595,2368,1176,22.0
2018-08-31 15:15:02,3595,2371,1173,3.0
2018-08-31 15:20:03,3595,2361,1183,0.0
2018-08-31 15:25:02,3595,2365,1179,4.0
2018-08-31 15:30:01,3595,2365,1179,-0.0
2018-08-31 15:35:02,3595,2391,1153,26.0
2018-08-31 15:40:02,3595,2412,1132,21.0
2018-08-31 15:45:02,3595,2437,1106,26.0
2018-08-31 15:50:02,3595,2438,1105,1.0
2018-08-31 15:55:02,3595,2437,1106,0.0
2018-08-31 16:00:02,3595,2413,1129,0.0
2018-08-31 16:05:02,3595,2450,1092,37.0
2018-08-31 16:15:01,3595,2481,1060,32.0
2018-08-31 16:20:02,3595,2472,1070,0.0
2018-08-31 16:25:02,3595,2486,1055,15.0
2018-08-31 16:30:02,3595,2469,1072,0.0
2018-08-31 16:35:03,3595,2471,1071,1.0
2018-08-31 16:40:02,3595,2496,1046,25.0
2018-08-31 16:45:02,3595,2513,1029,17.0
2018-08-31 16:50:02,3595,2503,1040,0.0
2018-08-31 16:55:02,3595,2481,1061,0.0
2018-08-31 17:00:02,3595,2427,1114,0.0
2018-08-31 17:05:01,3595,2407,1135,0.0
2018-08-31 17:10:03,3595,2395,1147,0.0
2018-08-31 17:15:03,3595,2392,1150,0.0
2018-08-31 17:20:01,3595,2393,1149,1.0
2018-08-31 17:25:02,3595,2396,1146,3.0
2018-08-31 17:30:02,3595,2409,1132,14.0
2018-08-31 17:35:02,3595,2395,1146,0.0
2018-08-31 17:40:02,3595,2374,1166,0.0
2018-08-31 17:45:02,3595,2356,1185,0.0
2018-08-31 17:50:02,3595,2356,1186,0.0
2018-08-31 17:55:02,3595,2362,1180,6.0
2018-08-31 18:00:02,3595,2343,1198,0.0
2018-08-31 18:05:03,3595,2351,1191,7.0
2018-08-31 18:10:02,3595,2360,1182,9.0
2018-08-31 18:15:02,3595,2352,1190,0.0
2018-08-31 18:20:03,3595,2326,1216,0.0
2018-08-31 18:25:02,3595,2319,1223,0.0
2018-08-31 18:30:02,3595,2331,1211,12.0
2018-08-31 18:35:01,3595,2300,1242,0.0
2018-08-31 18:40:03,3595,2279,1263,0.0
2018-08-31 18:45:03,3595,2268,1274,0.0
2018-08-31 18:50:02,3595,2282,1260,14.0
2018-08-31 18:55:02,3595,2276,1266,0.0
2018-08-31 19:00:02,3595,2297,1244,22.0
2018-08-31 19:05:02,3595,2283,1257,0.0
2018-08-31 19:10:02,3595,2274,1266,0.0
2018-08-31 19:15:03,3595,2269,1271,0.0
2018-08-31 19:20:02,3595,2278,1262,9.0
2018-08-31 19:25:02,3595,2272,1269,0.0
2018-08-31 19:30:01,3595,2255,1286,0.0
2018-08-31 19:35:01,3595,2258,1283,3.0
2018-08-31 19:40:02,3595,2264,1278,5.0
2018-08-31 19:45:02,3595,2265,1277,1.0
2018-08-31 19:50:02,3595,2248,1293,0.0
2018-08-31 19:55:02,3595,2262,1279,14.0
2018-08-31 20:00:01,3595,2257,1284,0.0
2018-08-31 20:05:02,3595,2262,1279,5.0
2018-08-31 20:10:03,3595,2263,1278,1.0
2018-08-31 20:15:02,3595,2267,1275,3.0
2018-08-31 20:20:02,3595,2256,1285,0.0
2018-08-31 20:30:02,3595,2228,1312,0.0
2018-08-31 20:35:02,3595,2214,1326,0.0
2018-08-31 20:40:02,3595,2216,1324,2.0
2018-08-31 20:45:02,3595,2223,1318,6.0
2018-08-31 20:50:01,3595,2220,1321,0.0
2018-08-31 21:00:02,3595,2231,1310,11.0
2018-08-31 21:05:02,3595,2229,1312,0.0
2018-08-31 21:10:02,3595,2221,1321,0.0
2018-08-31 21:15:02,3595,2232,1309,12.0
2018-08-31 21:20:02,3595,2233,1308,1.0
2018-08-31 21:25:02,3595,2233,1309,0.0
2018-08-31 21:30:02,3595,2223,1320,0.0
2018-08-31 21:35:01,3595,2233,1310,10.0
2018-08-31 21:40:01,3595,2234,1309,1.0
2018-08-31 21:45:02,3595,2242,1301,8.0
2018-08-31 21:50:01,3595,2238,1305,0.0
2018-08-31 21:55:02,3595,2239,1305,-0.0
2018-08-31 22:00:02,3595,2226,1317,0.0
2018-08-31 22:05:01,3595,2219,1325,0.0
2018-08-31 22:10:02,3595,2225,1319,6.0
2018-08-31 22:15:02,3595,2227,1317,2.0
2018-08-31 22:20:02,3595,2223,1321,0.0
2018-08-31 22:25:02,3595,2229,1315,6.0
2018-08-31 22:30:01,3595,2231,1312,3.0
2018-08-31 22:35:02,3595,2228,1315,0.0
2018-08-31 22:40:01,3595,2225,1318,0.0
2018-08-31 22:45:01,3595,2220,1323,0.0
2018-08-31 22:50:02,3595,2213,1329,0.0
2018-08-31 22:55:02,3595,2199,1344,0.0
2018-08-31 23:00:02,3595,2202,1341,3.0
2018-08-31 23:05:02,3595,2196,1347,0.0
2018-08-31 23:10:02,3595,2205,1338,9.0
2018-08-31 23:15:01,3595,2202,1341,0.0
2018-08-31 23:20:01,3595,2204,1339,2.0
2018-08-31 23:25:02,3595,2201,1342,0.0
2018-08-31 23:30:01,3595,2203,1340,2.0
2018-08-31 23:35:02,3595,2200,1343,0.0
2018-08-31 23:40:02,3595,2188,1355,0.0
2018-08-31 23:45:02,3595,2183,1360,0.0
2018-08-31 23:50:01,3595,2178,1365,0.0
2018-08-31 23:55:02,3595,2175,1368,0.0
2018-09-01 00:00:01,3595,2174,1369,0.0
2018-09-01 00:05:02,3595,2174,1369,-0.0
2018-09-01 00:10:02,3595,2174,1369,-0.0
2018-09-01 00:15:01,3595,2174,1369,-0.0
2018-09-01 00:20:02,3595,2173,1369,-0.0
2018-09-01 00:25:02,3595,2174,1369,-0.0
2018-09-01 00:30:01,3595,2174,1369,-0.0
2018-09-01 00:35:02,3595,2173,1369,-0.0
2018-09-01 00:40:01,3595,2172,1370,0.0
2018-09-01 00:45:02,3595,2172,1370,-0.0
2018-09-01 00:50:02,3595,2173,1370,-0.0
2018-09-01 00:55:01,3595,2173,1370,-0.0
2018-09-01 01:00:02,3595,2173,1370,-0.0
2018-09-01 01:05:03,3595,2173,1370,-0.0
2018-09-01 01:10:01,3595,2173,1370,-0.0
2018-09-01 01:15:01,3595,2173,1370,-0.0
2018-09-01 01:20:01,3595,2173,1370,-0.0
2018-09-01 01:25:02,3595,2172,1371,0.0
2018-09-01 01:30:02,3595,2172,1371,-0.0
2018-09-01 01:35:02,3595,2172,1371,-0.0
2018-09-01 01:40:02,3595,2172,1371,-0.0
2018-09-01 01:45:01,3595,2171,1372,0.0
2018-09-01 01:50:02,3595,2169,1373,0.0
2018-09-01 01:55:01,3595,2170,1373,-0.0
2018-09-01 02:00:01,3595,2169,1373,-0.0
2018-09-01 02:05:01,3595,2169,1373,-0.0
2018-09-01 02:10:01,3595,2168,1374,0.0
2018-09-01 02:15:02,3595,2169,1374,-0.0
2018-09-01 02:20:01,3595,2168,1374,-0.0
2018-09-01 02:25:02,3595,2168,1374,-0.0
2018-09-01 02:30:02,3595,2169,1374,-0.0
2018-09-01 02:35:01,3595,2169,1374,-0.0
2018-09-01 02:40:02,3595,2169,1374,-0.0
2018-09-01 02:45:02,3595,2169,1374,-0.0
2018-09-01 02:50:01,3595,2168,1375,0.0
2018-09-01 02:55:02,3595,2168,1375,-0.0
2018-09-01 03:00:01,3595,2168,1375,-0.0
2018-09-01 03:05:02,3595,2168,1375,-0.0
2018-09-01 03:10:02,3595,2168,1375,-0.0
2018-09-01 03:15:01,3595,2168,1375,-0.0
2018-09-01 03:20:02,3595,2168,1375,-0.0
2018-09-01 03:25:01,3595,2168,1375,-0.0
2018-09-01 03:30:02,3595,2168,1375,-0.0
2018-09-01 03:35:01,3595,2168,1375,-0.0
2018-09-01 03:40:02,3595,2168,1375,-0.0
2018-09-01 03:45:01,3595,2168,1375,-0.0
2018-09-01 03:50:01,3595,2168,1375,-0.0
2018-09-01 03:55:02,3595,2168,1375,-0.0
2018-09-01 04:00:02,3595,2168,1375,-0.0
2018-09-01 04:05:01,3595,2171,1372,3.0
2018-09-01 04:10:01,3595,2171,1372,-0.0
2018-09-01 04:15:02,3595,2174,1369,3.0
2018-09-01 04:20:02,3595,2169,1374,0.0
2018-09-01 04:25:01,3595,2173,1370,4.0
2018-09-01 04:30:02,3595,2175,1368,2.0
2018-09-01 04:35:01,3595,2176,1366,2.0
2018-09-01 04:40:02,3595,2170,1373,0.0
2018-09-01 04:45:02,3595,2174,1369,4.0
2018-09-01 04:50:02,3595,2175,1368,1.0
2018-09-01 04:55:02,3595,2170,1373,0.0
2018-09-01 05:00:02,3595,2167,1376,0.0
2018-09-01 05:05:01,3595,2172,1371,5.0
2018-09-01 05:10:01,3595,2179,1364,7.0
2018-09-01 05:20:02,3595,2182,1361,3.0
2018-09-01 05:25:02,3595,2180,1363,0.0
2018-09-01 05:30:01,3595,2178,1364,0.0
2018-09-01 05:35:01,3595,2179,1363,1.0
2018-09-01 05:40:02,3595,2181,1361,2.0
2018-09-01 05:45:02,3595,2193,1349,12.0
2018-09-01 05:50:02,3595,2190,1352,0.0
2018-09-01 05:55:02,3595,2184,1357,0.0
2018-09-01 06:00:01,3595,2180,1360,0.0
2018-09-01 06:05:02,3595,2185,1355,5.0
2018-09-01 06:10:02,3595,2185,1355,-0.0
2018-09-01 06:15:02,3595,2182,1358,0.0
2018-09-01 06:20:02,3595,2187,1354,4.0
2018-09-01 06:25:01,3595,2190,1351,3.0
2018-09-01 06:30:02,3595,2183,1358,0.0
2018-09-01 06:35:02,3595,2189,1351,7.0
2018-09-01 06:40:02,3595,2194,1346,5.0
2018-09-01 06:45:02,3595,2193,1347,0.0
2018-09-01 06:50:02,3595,2192,1348,0.0
2018-09-01 06:55:01,3595,2188,1352,0.0
2018-09-01 07:00:01,3595,2191,1350,2.0
2018-09-01 07:05:02,3595,2186,1356,0.0
2018-09-01 07:10:01,3595,2186,1356,-0.0
2018-09-01 07:15:02,3595,2192,1351,5.0
2018-09-01 07:20:02,3595,2202,1342,9.0
2018-09-01 07:25:02,3595,2211,1333,9.0
2018-09-01 07:30:02,3595,2214,1330,3.0
2018-09-01 07:35:02,3595,2209,1334,0.0
2018-09-01 07:40:02,3595,2197,1347,0.0
2018-09-01 07:45:02,3595,2210,1334,13.0
2018-09-01 07:50:02,3595,2204,1340,0.0
2018-09-01 07:55:01,3595,2206,1339,1.0
2018-09-01 08:00:02,3595,2216,1329,10.0
2018-09-01 08:05:03,3595,2216,1329,-0.0
2018-09-01 08:10:02,3595,2222,1323,6.0
2018-09-01 08:15:01,3595,2208,1337,0.0
2018-09-01 08:20:02,3595,2194,1351,0.0
2018-09-01 08:25:02,3595,2200,1345,6.0
2018-09-01 08:30:02,3595,2207,1338,7.0
2018-09-01 08:35:02,3595,2214,1331,7.0
2018-09-01 08:40:02,3595,2225,1320,11.0
2018-09-01 08:45:02,3595,2233,1312,8.0
2018-09-01 08:50:02,3595,2240,1305,7.0
2018-09-01 08:55:03,3595,2249,1296,9.0
2018-09-01 09:00:02,3595,2235,1310,0.0
2018-09-01 09:05:02,3595,2222,1323,0.0
2018-09-01 09:10:02,3595,2223,1322,1.0
2018-09-01 09:15:02,3595,2215,1330,0.0
2018-09-01 09:20:02,3595,2210,1335,0.0
2018-09-01 09:25:02,3595,2219,1319,16.0
2018-09-01 09:30:02,3595,2236,1301,18.0
2018-09-01 09:35:02,3595,2239,1298,3.0
2018-09-01 09:40:03,3595,2240,1297,1.0
2018-09-01 09:45:02,3595,2265,1272,25.0
2018-09-01 09:50:02,3595,2245,1293,0.0
2018-09-01 09:55:02,3595,2245,1293,-0.0
2018-09-01 10:00:01,3595,2241,1296,0.0
2018-09-01 10:05:02,3595,2245,1292,4.0
2018-09-01 10:10:02,3595,2244,1294,0.0
2018-09-01 10:15:01,3595,2250,1288,6.0
2018-09-01 10:20:02,3595,2263,1275,13.0
2018-09-01 10:25:01,3595,2267,1271,4.0
